id_cliente,nome
1060,Amanda W. Marques
1061,Geraldo C. Batista
1062,Clarice S. Vasconcelos
1063,Antônia Q. Toledo
1064,Yasmin R. Santos
1065,Valter W. Aragão
1066,Renata D. Chaves
1067,Natália V. Braga
1068,Milton F. Salgado
1069,Juliana S. Salgado
1070,Douglas Y. Duarte
1071,Pedro D. Silva
1072,Débora I. Castro
1073,Wellington X. Queiroz
1074,Cláudio O. Figueiredo
1075,Anderson O. Chaves
1076,Benedito E. Bezerra
1077,João P. Carvalho
1078,Eduarda N. Lima
1079,Adriana X. Alves
1080,Neusa J. Peixoto
1081,Victor Z. Cavalcanti
1082,Eliane P. Bezerra
1083,Luísa D. Reis
1084,Talita K. Almeida
1085,Osvaldo B. Viana
1086,Adriana A. Peixoto
1087,Simone V. Barros
1088,Vitor Q. Freitas
1089,Vinícius K. Prado
1090,Sabrina O. Campos
1091,Rejane U. Barbosa
1092,Célia U. Furtado
1093,Pedro M. Oliveira
1094,Luiz O. Borges
1095,Sabrina M. Cardoso
1096,Otávio G. Moreira
1097,Rodrigo S. Carvalho
1098,Francisca F. Guimarães
1099,Kátia G. Cordeiro
1100,Adriana I. Braga
1101,Nádia Q. Andrade
1102,Fábio T. Assis
1103,Anderson S. Gomes
1104,Neusa L. Cordeiro
1105,Marcos V. Viana
1106,Osvaldo T. Borges
1107,Renata V. Ribeiro
1108,Fábio D. Cunha
1109,Renato D. Barbosa
1110,Marlene W. Alves
1111,Wellington M. Coelho
1112,Luciana S. Assis
1113,Matheus F. Siqueira
1114,Francisca W. Salgado
1115,Marcos R. Barros
1116,Nádia J. Ribeiro
1117,Célia K. Batista
1118,Patrícia L. Silva
1119,Álvaro E. Pinto
1120,Norberto R. Franco
1121,Ivan N. Ferraz
1122,Nádia N. Viana
1123,Michele P. Barros
1124,Renata S. Oliveira
1125,Cláudio J. Santos
1126,Wagner H. Aragão
1127,Cecília F. Piazza
1128,Estela S. Pontes
1129,Ivan R. Medeiros
1130,Bruno S. Gomes
1131,Emerson Y. Menezes
1132,Ivone R. Serra
1133,Ricardo Y. Delgado
1134,Daniel R. Dias
1135,Matheus D. Aguiar
1136,Natália J. Santos
1137,Talita I. Bezerra
1138,Gustavo O. Martins
1139,Danilo G. Aguiar
1140,Neusa W. Sá
1141,Sabrina F. Sá
1142,Luciana Z. Cavalcanti
1143,Henrique Z. Rodrigues
1144,Neusa R. Moreira
1145,Francisca F. Xavier
1146,Aurélio J. Neves
1147,Emerson Q. Godoy
1148,Felipe E. Serra
1149,Sueli B. Moreira
1150,Márcio W. Rocha
1151,Natália E. Cabral
1152,Alberto H. Valadares
1153,Anderson P. Alves
1154,Emerson U. Coelho
1155,Geraldo O. Nascimento
1156,Cristina M. Medeiros
1157,Sônia W. Figueiredo
1158,Victor P. Xavier
1159,Fernando Y. Werneck
1160,Cristina X. Cordeiro
1161,Terezinha C. Aragão
1162,Jussara G. Marques
1163,Otávio P. Machado
1164,Alberto J. Peixoto
1165,Priscila S. Siqueira
1166,Rosangela V. Valadares
1167,Marcelo B. Fernandes
1168,Estela A. Martins
1169,Vinícius O. Cordeiro
1170,Fernando N. Moura
1171,Priscila U. Ramos
1172,Vinícius I. Araújo
1173,Valter I. Lima
1174,Marlene V. Pimentel
1175,Thiago B. Pacheco
1176,Renato X. Bastos
1177,Letícia N. Pimentel
1178,Cristina W. Fernandes
1179,Fernando G. Lacerda
1180,Vanessa E. Borges
1181,Isabela Q. Ferraz
1182,Michele A. Silva
1183,Rosangela D. Marques
1184,Priscila P. Nascimento
1185,Gabriel M. Araújo
1186,Rafael D. Azevedo
1187,Edson J. Ribeiro
1188,Zilda Y. Serra
1189,Sérgio U. Godoy
1190,Alexandre C. Torres
1191,Carlos T. Pimentel
1192,Thiago O. Bezerra
1193,Otávio U. Pontes
1194,Leandro N. Sá
1195,Michele G. Araújo
1196,Débora E. Serra
1197,Tatiane S. Werneck
1198,Norberto L. Marques
1199,Fábio Z. Ribeiro
1200,Natália I. Salgado
1201,Renata H. Leal
1202,Nelson Y. Toledo
1203,João V. Ramos
1204,Henrique Q. Faria
1205,Wellington G. Pontes
1206,Anderson J. Salgado
1207,Patrícia Z. Cunha
1208,Ivan M. Gomes
1209,Bianca P. Andrade
1210,Eduardo Q. Silva
1211,Valter K. Rocha
1212,Iracema S. Coelho
1213,Ivone R. Ferraz
1214,Marcos Y. Sampaio
1215,Eduardo A. Borges
1216,Aline A. Nunes
1217,Vera B. Rodrigues
1218,Jussara Q. Andrade
1219,Benedito Y. Coelho
1220,Matheus W. Vasconcelos
1221,Renata U. Aragão
1222,Francisca T. Monteiro
1223,Sônia C. Farias
1224,Roberto Q. Cavalcanti
1225,Amanda R. Xavier
1226,Anderson S. Andrade
1227,Rodrigo J. Bastos
1228,Isadora X. Cunha
1229,André H. Araújo
1230,Isadora D. Cordeiro
1231,André J. Braga
1232,Marcos D. Silva
1233,Luciana W. Silva
1234,Daniela P. Bezerra
1235,Eliane Q. Delgado
1236,Caio F. Figueiredo
1237,Márcio X. Piazza
1238,Emerson X. Martins
1239,Camila K. Marques
1240,Rita Q. Almeida
1241,Marta W. Neves
1242,Vanessa P. Cordeiro
1243,Wellington L. Rodrigues
1244,Rosa S. Barros
1245,Edson F. Correia
1246,Rafael S. Godoy
1247,Adriana H. Aguiar
1248,Wellington A. Pereira
1249,Mariana H. Pereira
1250,Gabriela L. Assis
1251,Leandro F. Santos
1252,Yasmin H. Xavier
1253,Natália N. Delgado
1254,Cristiane I. Nascimento
1255,Marlene D. Franco
1256,Patrícia F. Castro
1257,Cristian B. Vasconcelos
1258,Aline O. Andrade
1259,Viviane K. Araújo
1260,Victor A. Figueiredo
1261,Silvia J. Magalhães
1262,Solange X. Junqueira
1263,Vitor O. Figueiredo
1264,Ivan Y. Piazza
1265,Luiz X. Menezes
1266,Vitor E. Cardoso
1267,Maurício A. Campos
1268,Raimundo L. Andrade
1269,Carlos K. Cardoso
1270,Geraldo X. Werneck
1271,Renato D. Cavalcanti
1272,Pedro H. Coelho
1273,Nádia B. Alves
1274,Sônia C. Pereira
1275,Letícia Q. Brito
1276,Marlene O. Pontes
1277,Renata S. Fernandes
1278,Odete E. Andrade
1279,Anderson C. Borges
1280,Larissa N. Furtado
1281,Priscila H. Vieira
1282,Caio K. Pacheco
1283,Kátia K. Batista
1284,Rita H. Nascimento
1285,Silvia E. Piazza
1286,Simone E. Carvalho
1287,Thiago O. Nogueira
1288,Fábio N. Martins
1289,Francisca L. Chaves
1290,Regina O. Farias
1291,Samuel I. Martins
1292,Cristina F. Ferraz
1293,Solange W. Bastos
1294,Ricardo G. Xavier
1295,Carla C. Cabral
1296,Natália L. Pacheco
1297,Graça B. Godoy
1298,Osvaldo I. Freitas
1299,Camila M. Batista
1300,Natália D. Nogueira
1301,Rafael Z. Ribeiro
1302,Tatiane A. Rodrigues
1303,Cláudio E. Moura
1304,Douglas L. Ferraz
1305,Renata S. Borges
1306,Caio C. Souza
1307,Rodrigo G. Salgado
1308,Michele Z. Rocha
1309,Cristina Z. Duarte
1310,Tatiane B. Nogueira
1311,Marcelo F. Neves
1312,Pedro X. Pacheco
1313,Rosa A. Sales
1314,Sabrina F. Tavares
1315,Otávio F. Moreira
1316,Sônia O. Monteiro
1317,Paulo T. Junqueira
1318,Vitor U. Vieira
1319,Rosa N. Leal
1320,Clarice B. Araújo
1321,Sônia M. Ribeiro
1322,Yasmin G. Salgado
1323,Maria H. Bittencourt
1324,Aparecida Z. Souza
1325,Zilda Z. Cabral
1326,Terezinha P. Menezes
1327,Álvaro L. Magalhães
1328,Benedito K. Assis
1329,Rita F. Oliveira
1330,Cristiane T. Castro
1331,Camila Z. Piazza
1332,Sônia B. Sampaio
1333,Pedro L. Chaves
1334,Letícia F. Fernandes
1335,Natália V. Cunha
1336,Emerson R. Aguiar
1337,André Y. Castro
1338,Iracema L. Freitas
1339,Sandra H. Borges
1340,Cristiane Z. Aguiar
1341,Terezinha S. Oliveira
1342,Milton S. Magalhães
1343,Alexandre S. Pinto
1344,Ivan R. Farias
1345,Marcos P. Santos
1346,Cristina B. Campos
1347,Cláudio A. Torres
1348,Clarice A. Duarte
1349,Silvia Z. Rocha
1350,Rosangela W. Freitas
1351,Alberto B. Souza
1352,Carla S. Viana
1353,Alexandre Y. Gomes
1354,Maria L. Nascimento
1355,Marlene W. Furtado
1356,Jussara S. Fernandes
1357,Igor J. Xavier
1358,Sérgio F. Werneck
1359,Isadora Z. Andrade
1360,Álvaro U. Azevedo
1361,Marcos W. Prado
1362,Terezinha H. Braga
1363,Marcos M. Farias
1364,Eduarda E. Freitas
1365,Fernando W. Neves
1366,Anderson Y. Magalhães
1367,Paulo F. Faria
1368,Cristiane Z. Sá
1369,Cláudio U. Magalhães
1370,Rafael P. Alves
1371,Hugo X. Nascimento
1372,Danilo L. Azevedo
1373,Thiago U. Araújo
1374,Denise O. Silva
1375,Marta G. Teixeira
1376,Aline L. Correia
1377,Simone X. Cardoso
1378,Marcelo M. Reis
1379,Yasmin F. Brito
1380,Ivan M. Bezerra
1381,Aparecida M. Fernandes
1382,Clarice Z. Neves
1383,Isabela F. Batista
1384,Eduardo Z. Santos
1385,Eduarda A. Azevedo
1386,Caio D. Nascimento
1387,Rosangela F. Sales
1388,Daniela X. Nascimento
1389,Cristina K. Melo
1390,Otília W. Oliveira
1391,Pedro U. Barros
1392,Isadora F. Costa
1393,Débora K. Cavalcanti
1394,Francisco N. Bastos
1395,Raimundo I. Furtado
1396,Nelson J. Cunha
1397,Felipe B. Pacheco
1398,Nádia E. Costa
1399,Valter A. Marques
1400,Gustavo J. Furtado
1401,Clarice G. Fernandes
1402,João G. Barros
1403,Aurélio C. Sampaio
1404,Adriana J. Pacheco
1405,Gabriela P. Furtado
1406,Marta C. Salgado
1407,Aparecida M. Barbosa
1408,Edson M. Figueiredo
1409,Célia O. Pereira
1410,Marta O. Nogueira
1411,Marta H. Machado
1412,Larissa E. Serra
1413,Felipe C. Braga
1414,Jorge Z. Menezes
1415,Sueli Y. Borges
1416,Gabriel R. Rodrigues
1417,Iracema Q. Coelho
1418,Francisca V. Sampaio
1419,Danilo P. Ramos
1420,Roberto M. Cabral
1421,Paulo Q. Neves
1422,Cristian Z. Neves
1423,Carla D. Serra
1424,Leonardo F. Barros
1425,Otávio Z. Pinto
1426,Márcio B. Marques
1427,Roberto V. Lopes
1428,Silvia U. Alves
1429,Caio K. Werneck
1430,Aline C. Assis
1431,Jussara R. Xavier
1432,Wagner Q. Cordeiro
1433,Mariana Z. Bastos
1434,Eliane Z. Coelho
1435,Bruno N. Monteiro
1436,Carla S. Borges
1437,Débora D. Magalhães
1438,Débora Z. Andrade
1439,Francisca L. Brito
1440,Marta M. Pimentel
1441,Álvaro S. Faria
1442,Luísa B. Freitas
1443,Wagner M. Alves
1444,Douglas B. Pacheco
1445,Hugo W. Cunha
1446,Marcelo X. Sampaio
1447,Emerson L. Souza
1448,Igor Z. Ramos
1449,Viviane I. Siqueira
1450,Débora H. Ribeiro
1451,Osvaldo X. Reis
1452,Alberto I. Werneck
1453,Lucas T. Salgado
1454,Gustavo G. Reis
1455,Otávio N. Aguiar
1456,Álvaro Y. Queiroz
1457,Marlene B. Medeiros
1458,Vinícius C. Farias
1459,Odete M. Ribeiro
1460,Maria S. Oliveira
1461,Marcos G. Moura
1462,André H. Santos
1463,Victor B. Guimarães
1464,Luiz I. Figueiredo
1465,Samuel Q. Pacheco
1466,Tatiane V. Oliveira
1467,Bianca L. Siqueira
1468,Leonardo F. Sampaio
1469,Neusa L. Mendes
1470,Caio X. Toledo
1471,Cristina J. Oliveira
1472,Norberto B. Mendes
1473,Otávio H. Salgado
1474,Isabela V. Cavalcanti
1475,Emerson U. Brito
1476,Graça A. Piazza
1477,Carlos P. Rocha
1478,Marcos T. Silva
1479,Isabela I. Faria
1480,Renato W. Viana
1481,Wagner N. Sales
1482,Neusa O. Correia
1483,Vera O. Ramos
1484,Eliane T. Pacheco
1485,Rafael A. Medeiros
1486,Marlene R. Salgado
1487,Nelson J. Ferraz
1488,Simone P. Almeida
1489,Igor I. Andrade
1490,Kátia I. Nunes
1491,Osvaldo G. Monteiro
1492,Cristian Y. Cunha
1493,André Z. Melo
1494,Rejane V. Azevedo
1495,Luciana X. Oliveira
1496,Rosa J. Nunes
1497,Yasmin M. Assis
1498,Fernanda S. Viana
1499,Francisco K. Delgado
1500,Cláudio V. Aragão
1501,Luísa V. Tavares
1502,Odete J. Barros
1503,Antônio J. Fernandes
1504,Gabriela E. Aguiar
1505,Caio X. Prado
1506,Antônio V. Duarte
1507,Gustavo H. Tavares
1508,Isabela X. Farias
1509,Yasmin Z. Duarte
1510,Marlene I. Miranda
1511,Eduarda O. Martins
1512,Gabriela B. Andrade
1513,Eduardo P. Pinto
1514,Benedito D. Ferraz
1515,Zilda Q. Ramos
1516,Sueli B. Monteiro
1517,Luciana G. Peixoto
1518,Maurício S. Cordeiro
1519,Alexandre K. Cabral
1520,Antônio Y. Lima
1521,Álvaro K. Bittencourt
1522,Sandra K. Andrade
1523,André A. Batista
1524,Wagner G. Valadares
1525,Rosana S. Valadares
1526,Vinícius P. Valadares
1527,Gustavo E. Sá
1528,Isadora U. Marques
1529,Rejane N. Lacerda
1530,Norberto A. Santos
1531,Antônia G. Werneck
1532,Marlene A. Xavier
1533,Pedro G. Souza
1534,Ana U. Werneck
1535,Natália H. Toledo
1536,Jorge J. Rocha
1537,Rafael M. Franco
1538,Renato F. Almeida
1539,Juliana J. Vieira
1540,Victor X. Queiroz
1541,Maria K. Lopes
1542,Sérgio K. Siqueira
1543,Terezinha Y. Pinto
1544,Thiago Z. Vasconcelos
1545,José H. Castro
1546,Priscila G. Werneck
1547,Beatriz S. Franco
1548,Rosana D. Guimarães
1549,Fernanda M. Andrade
1550,Raquel Y. Aragão
1551,Marcelo T. Costa
1552,Simone U. Souza
1553,Marcelo W. Gomes
1554,Lucas O. Sales
1555,Tatiane R. Correia
1556,Luísa W. Monteiro
1557,Henrique W. Ferraz
1558,Carlos J. Coelho
1559,Débora V. Queiroz
1560,Rita T. Faria
1561,Luciana N. Carvalho
1562,Wellington X. Junqueira
1563,Diego J. Gomes
1564,Simone P. Moura
1565,Silvia Y. Nunes
1566,Eliane G. Tavares
1567,Maurício J. Mendes
1568,Ricardo R. Amaral
1569,Regina W. Lacerda
1570,Hugo H. Cardoso
1571,Mariana V. Araújo
1572,Bruno S. Braga
1573,Ivan E. Araújo
1574,Wellington C. Delgado
1575,Débora I. Salgado
1576,Letícia O. Vieira
1577,Marta O. Costa
1578,Débora F. Pereira
1579,Aurélio L. Godoy
1580,Fábio N. Aguiar
1581,Adriana D. Valadares
1582,Juliana A. Ribeiro
1583,Rosana K. Tavares
1584,Daniel T. Machado
1585,Cristina L. Peixoto
1586,Antônio D. Vasconcelos
1587,Douglas O. Machado
1588,Norberto W. Lacerda
1589,Yasmin U. Barros
1590,Bruno E. Bastos
1591,Larissa F. Carvalho
1592,Lucas S. Lacerda
1593,Daniel F. Sá
1594,Zilda Y. Tavares
1595,Camila V. Werneck
1596,Priscila P. Siqueira
1597,Bruno N. Reis
1598,Juliana C. Nunes
1599,Fábio A. Viana
1600,Maria Y. Pontes
1601,Isabela V. Peixoto
1602,Cristian Q. Toledo
1603,Felipe N. Furtado
1604,Natália P. Bezerra
1605,Norberto E. Prado
1606,Patrícia A. Salgado
1607,Vinícius Q. Sampaio
1608,Ivan F. Nascimento
1609,Nádia K. Cunha
1610,Hugo I. Costa
1611,Odete H. Leal
1612,Geraldo M. Cunha
1613,Roberto O. Reis
1614,Leonardo C. Amaral
1615,Leonardo K. Martins
1616,Rosa X. Pimentel
1617,José D. Vasconcelos
1618,Sueli B. Prado
1619,Fernando C. Faria
1620,Solange Q. Prado
1621,Henrique U. Braga
1622,Victor K. Guimarães
1623,Patrícia H. Cordeiro
1624,Hugo R. Chaves
1625,Luísa W. Furtado
1626,Ivone W. Batista
1627,Adriana D. Valadares
1628,Cláudio A. Peixoto
1629,Milton U. Vieira
1630,Eliane L. Bastos
1631,Simone B. Barros
1632,Ivan E. Cabral
1633,Maurício D. Correia
1634,Luiz G. Martins
1635,Anderson G. Cordeiro
1636,Francisco W. Peixoto
1637,Simone Y. Coelho
1638,Juliana U. Godoy
1639,Tatiane Y. Batista
1640,Estela V. Borges
1641,Odete E. Amaral
1642,Ana Q. Aguiar
1643,Marcelo R. Lopes
1644,Otília Q. Piazza
1645,Sandra W. Miranda
1646,Marcos X. Rocha
1647,Rafael M. Furtado
1648,Alberto Q. Assis
1649,Yasmin T. Toledo
1650,Natália I. Pacheco
1651,Rosangela J. Batista
1652,Sérgio E. Brito
1653,Graça J. Bastos
1654,Fábio W. Aguiar
1655,Vera G. Cavalcanti
1656,Aurélio V. Bezerra
1657,Priscila W. Pimentel
1658,Sandra Q. Menezes
1659,Alberto W. Gomes
1660,Milton R. Lacerda
1661,Lucas V. Pontes
1662,Antônia J. Marques
1663,Mariana Q. Carvalho
1664,João M. Alves
1665,Patrícia V. Rodrigues
1666,Silvia I. Serra
1667,Daniela J. Ferraz
1668,Guilherme E. Rodrigues
1669,Eduarda G. Serra
1670,Raimundo B. Tavares
1671,Talita D. Sá
1672,Isabela X. Salgado
1673,Iracema H. Medeiros
1674,Cecília W. Braga
1675,Marcelo M. Assis
1676,Lucas Z. Ferraz
1677,Fábio R. Costa
1678,Mariana X. Correia
1679,Silvia T. Piazza
1680,Michele H. Andrade
1681,Edson Y. Borges
1682,Aparecida X. Faria
1683,Luiz Y. Delgado
1684,Elaine J. Batista
1685,Sandra V. Nascimento
1686,Célia F. Aguiar
1687,Graça D. Sales
1688,Ricardo N. Moreira
1689,Marta E. Mendes
1690,Raquel A. Duarte
1691,Helena W. Monteiro
1692,Ricardo E. Xavier
1693,Patrícia Y. Bittencourt
1694,Solange P. Neves
1695,Terezinha C. Viana
1696,Cristiane Q. Castro
1697,Célia Q. Almeida
1698,Odete F. Coelho
1699,Aparecida R. Vasconcelos
1700,Cristina L. Castro
1701,Otávio V. Duarte
1702,Hugo L. Vieira
1703,Vera Y. Junqueira
1704,Pedro P. Prado
1705,Carlos D. Braga
1706,Jorge O. Cunha
1707,Vitor B. Ferraz
1708,Alberto M. Gomes
1709,Norberto I. Menezes
1710,Nelson A. Queiroz
1711,Marlene Q. Medeiros
1712,Leonardo P. Pereira
1713,Eduarda U. Pinto
1714,Alberto Q. Lima
1715,Felipe F. Chaves
1716,Francisca R. Cardoso
1717,Rodrigo G. Braga
1718,Otávio V. Marques
1719,Rafael G. Aragão
1720,Isadora U. Nascimento
1721,Amanda A. Cordeiro
1722,Hugo B. Araújo
1723,Eduardo B. Freitas
1724,Guilherme R. Nascimento
1725,Gabriel I. Brito
1726,Iracema O. Bittencourt
1727,Rejane N. Azevedo
1728,José M. Godoy
1729,Diego R. Cardoso
1730,Rodrigo Y. Pontes
1731,Juliana W. Nascimento
1732,Terezinha Q. Carvalho
1733,Aurélio Z. Ferraz
1734,Solange T. Araújo
1735,Nelson Y. Reis
1736,Zilda M. Furtado
1737,Camila P. Mendes
1738,Antônia H. Ribeiro
1739,Anderson Z. Menezes
1740,Eduarda U. Alves
1741,Osvaldo V. Werneck
1742,Marlene A. Leal
1743,Alexandre D. Pereira
1744,Ana S. Melo
1745,Anderson R. Leal
1746,Renata J. Cavalcanti
1747,Jorge G. Brito
1748,Graça E. Mendes
1749,Célia H. Sá
1750,Guilherme G. Gomes
1751,Antônio V. Magalhães
1752,Patrícia Y. Leal
1753,Samuel U. Leal
1754,Eduardo J. Braga
1755,Aline I. Fernandes
1756,Luiz X. Miranda
1757,Álvaro K. Tavares
1758,Márcio V. Pimentel
1759,Danilo D. Andrade
1760,Aline G. Azevedo
1761,Álvaro O. Duarte
1762,Renato W. Miranda
1763,Amanda S. Magalhães
1764,Ivone Z. Azevedo
1765,Sabrina F. Cardoso
1766,Fábio H. Castro
1767,Isadora I. Guimarães
1768,Sérgio V. Werneck
1769,Hugo P. Nogueira
1770,Leonardo L. Piazza
1771,Renato P. Leal
1772,Simone F. Salgado
1773,Roberto I. Ribeiro
1774,Francisca G. Nunes
1775,Vanessa X. Nascimento
1776,José Q. Bittencourt
1777,Camila S. Miranda
1778,Rejane Y. Borges
1779,Otávio B. Leal
1780,Caio R. Menezes
1781,Gabriela U. Piazza
1782,Leandro L. Pacheco
1783,Isabela Y. Borges
1784,Aurélio E. Nogueira
1785,Benedito Q. Araújo
1786,Jussara L. Franco
1787,Carlos V. Cunha
1788,Thiago Y. Medeiros
1789,Luciana O. Mendes
1790,Sandra S. Magalhães
1791,Carla X. Werneck
1792,Otília L. Pereira
1793,Cláudio Y. Siqueira
1794,Letícia C. Nunes
1795,Edson H. Pereira
1796,Henrique Q. Guimarães
1797,Iracema P. Cordeiro
1798,Juliana B. Pimentel
1799,Alberto D. Viana
1800,Eliane U. Moreira
1801,Marta S. Menezes
1802,Marcos M. Pimentel
1803,Geraldo L. Borges
1804,Vanessa Q. Correia
1805,Geraldo H. Queiroz
1806,Rejane L. Bezerra
1807,Álvaro Z. Lacerda
1808,Ana Q. Ribeiro
1809,Daniel F. Campos
1810,Vanessa Q. Salgado
1811,Sônia G. Monteiro
1812,Célia F. Guimarães
1813,Diego V. Campos
1814,Lucas Z. Duarte
1815,Adriana P. Godoy
1816,Clarice P. Cavalcanti
1817,Daniela U. Brito
1818,Beatriz H. Pereira
1819,Márcio S. Borges
1820,Daniela E. Bittencourt
1821,Graça B. Neves
1822,Carla B. Barros
1823,Caio F. Queiroz
1824,Rejane T. Magalhães
1825,José X. Werneck
1826,Nelson C. Dias
1827,Leonardo T. Sampaio
1828,Otília F. Castro
1829,Sueli T. Alves
1830,Antônio T. Furtado
1831,Wellington I. Barros
1832,Rosangela O. Melo
1833,Aline H. Sales
1834,Norberto E. Carvalho
1835,José G. Queiroz
1836,Odete V. Coelho
1837,Leandro T. Fernandes
1838,Sandra P. Sá
1839,Fernanda Z. Aragão
1840,Benedito Y. Martins
1841,Cristina P. Furtado
1842,Priscila T. Menezes
1843,Fernando Y. Godoy
1844,Pedro Q. Coelho
1845,Edson B. Bastos
1846,Pedro N. Campos
1847,Otília Z. Chaves
1848,Zilda L. Borges
1849,Débora N. Ribeiro
1850,Raquel P. Chaves
1851,Letícia C. Andrade
1852,Aparecida N. Correia
1853,Francisco A. Viana
1854,Ana S. Queiroz
1855,Diego Q. Cardoso
1856,Geraldo U. Cavalcanti
1857,Fábio N. Guimarães
1858,Simone E. Marques
1859,Guilherme I. Aragão
1860,Matheus S. Guimarães
1861,Wagner V. Pacheco
1862,Henrique N. Leal
1863,Otília F. Figueiredo
1864,Otília I. Farias
1865,Jorge Y. Viana
1866,Jussara X. Ribeiro
1867,Diego X. Campos
1868,Leonardo Z. Bastos
1869,Daniela D. Dias
1870,Wellington M. Peixoto
1871,Patrícia F. Assis
1872,Ana Z. Araújo
1873,Carla P. Melo
1874,Isadora C. Almeida
1875,Marta H. Figueiredo
1876,Roberto T. Santos
1877,Norberto M. Sá
1878,Eliane J. Cabral
1879,André Y. Freitas
1880,Ivan O. Silva
1881,Silvia V. Queiroz
1882,Cecília G. Santos
1883,Wellington Q. Bastos
1884,Letícia T. Barros
1885,Fernanda L. Cunha
1886,Fernando F. Araújo
1887,Wagner Y. Vasconcelos
1888,Milton V. Pacheco
1889,Rejane S. Moura
1890,Cristian A. Aguiar
1891,Aline C. Leal
1892,Nelson X. Prado
1893,Neusa L. Moreira
1894,Isabela T. Pinto
1895,Victor M. Neves
1896,Ana I. Freitas
1897,Maurício Q. Carvalho
1898,Eduardo Q. Vieira
1899,Rosangela D. Medeiros
1900,Raquel R. Neves
1901,Guilherme W. Reis
1902,Geraldo S. Lacerda
1903,Vitor Y. Peixoto
1904,Estela V. Cordeiro
1905,Camila P. Gomes
1906,Caio C. Sales
1907,Cláudio V. Bastos
1908,Gabriel Z. Azevedo
1909,Sueli L. Queiroz
1910,Francisca A. Bastos
1911,Marta H. Andrade
